id_cliente,province,familia,urgency,month,real,prediccion,error,mean_historical_error,lower_control_limit
1000101641,Zaragoza,Familia T2,ALERTA URGENTE,2025-02,0,0.0397547744214534,-0.0397547744214534,-0.15732290176674724,-3.1573229017667472
1000101641,Zaragoza,Familia T2,ALERTA URGENTE,2025-04,0,0.0,0.0,-0.15732290176674724,-3.1573229017667472
1000101641,Zaragoza,Familia T2,ALERTA URGENTE,2025-05,1,0.0,1.0,-0.15732290176674724,-3.1573229017667472
1000101641,Zaragoza,Familia T2,ALERTA URGENTE,2025-06,0,0.0,0.0,-0.15732290176674724,-3.1573229017667472
1000101641,Zaragoza,Familia T2,ALERTA URGENTE,2025-07,0,1.743693232536316,-1.743693232536316,-0.15732290176674724,-3.1573229017667472
1000101641,Zaragoza,Familia T2,ALERTA URGENTE,2025-08,1,1.8568633794784544,-0.8568633794784546,-0.15732290176674724,-3.1573229017667472
1000101641,Zaragoza,Familia T2,ALERTA URGENTE,2025-09,2,2.4951305389404297,-0.4951305389404297,-0.15732290176674724,-3.1573229017667472
1000101641,Zaragoza,Familia T2,ALERTA URGENTE,2025-10,4,3.123141288757324,0.8768587112426758,-0.15732290176674724,-3.1573229017667472
1000101641,Zaragoza,Familia T2,ALERTA URGENTE,2025-11,0,3.1877732276916504,-3.1877732276916504,-0.15732290176674724,-3.1573229017667472
